@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute inputs-4 numeric
@attribute inputs-5 numeric
@attribute inputs-6 numeric
@attribute inputs-7 numeric
@attribute inputs-8 numeric
@attribute inputs-9 numeric
@attribute inputs-10 numeric
@attribute inputs-11 numeric
@attribute inputs-12 numeric
@attribute inputs-13 numeric
@attribute inputs-14 numeric
@attribute inputs-15 numeric
@attribute inputs-16 numeric
@attribute inputs-17 numeric
@attribute inputs-18 numeric
@attribute inputs-19 numeric
@attribute inputs-20 numeric
@attribute inputs-21 numeric
@attribute inputs-22 numeric
@attribute inputs-23 numeric
@attribute inputs-24 numeric
@attribute inputs-25 numeric
@attribute inputs-26 numeric
@attribute inputs-27 numeric
@attribute inputs-28 numeric
@attribute inputs-29 numeric
@attribute inputs-30 numeric
@attribute inputs-31 numeric
@attribute inputs-32 numeric
@attribute inputs-33 numeric
@attribute inputs-34 numeric
@attribute inputs-35 numeric
@attribute inputs-36 numeric
@attribute inputs-37 numeric
@attribute inputs-38 numeric
@attribute inputs-39 numeric
@attribute inputs-40 numeric
@attribute inputs-41 numeric
@attribute inputs-42 numeric
@attribute inputs-43 numeric
@attribute inputs-44 numeric
@attribute inputs-45 numeric
@attribute inputs-46 numeric
@attribute inputs-47 numeric
@attribute inputs-48 numeric
@attribute inputs-49 numeric
@attribute inputs-50 numeric
@attribute inputs-51 numeric
@attribute inputs-52 numeric
@attribute inputs-53 numeric
@attribute inputs-54 numeric
@attribute inputs-55 numeric
@attribute inputs-56 numeric
@attribute inputs-57 numeric
@attribute inputs-58 numeric
@attribute inputs-59 numeric
@attribute inputs-60 numeric
@attribute inputs-61 numeric
@attribute inputs-62 numeric
@attribute inputs-63 numeric
@attribute inputs-64 numeric
@attribute inputs-65 numeric
@attribute inputs-66 numeric
@attribute inputs-67 numeric
@attribute inputs-68 numeric
@attribute inputs-69 numeric
@attribute inputs-70 numeric
@attribute inputs-71 numeric
@attribute inputs-72 numeric
@attribute inputs-73 numeric
@attribute inputs-74 numeric
@attribute inputs-75 numeric
@attribute inputs-76 numeric
@attribute inputs-77 numeric
@attribute inputs-78 numeric
@attribute inputs-79 numeric
@attribute inputs-80 numeric
@attribute inputs-81 numeric
@attribute inputs-82 numeric
@attribute inputs-83 numeric
@attribute inputs-84 numeric
@attribute inputs-85 numeric
@attribute inputs-86 numeric
@attribute inputs-87 numeric
@attribute inputs-88 numeric
@attribute inputs-89 numeric
@attribute inputs-90 numeric
@attribute inputs-91 numeric
@attribute inputs-92 numeric
@attribute inputs-93 numeric
@attribute inputs-94 numeric
@attribute inputs-95 numeric
@attribute inputs-96 numeric
@attribute inputs-97 numeric
@attribute inputs-98 numeric
@attribute inputs-99 numeric
@attribute inputs-100 numeric
@attribute outputs-1 {0,1,2,3,4,5}

@data
317,'2018/11/21 10:37:26:417',7,-5132373,-6121077,-3750462,-1,-1,-1,-1,-1,-1,-3357761,-5528418,-5858420,-3421497,-1,-1,-1,-1,-1,-1,-3423812,-6055793,-5858935,-4409682,-2699063,-2896957,-3291973,-3686989,-4148056,-4608865,-5926265,-6582912,-5925244,-5595764,-5464435,-5464436,-5596022,-5727866,-5860220,-7242381,-8163738,-6912137,-6188161,-5793145,-5596023,-5596023,-5661815,-6186864,-6716555,-7440017,-8229273,-7110032,-6385798,-7174797,-7174795,-6387078,-5793144,-5989741,-7045777,-7111311,-8689567,-7505048,-11451078,-12047072,-11979730,-9877697,-9087666,-9679289,-9943753,-7900824,-7572116,-10793921,-15923964,-10144991,-11785950,-11392478,-11722981,-11064799,-11260895,-8757162,-7572117,-8226964,-15725556,-12836585,-11718619,-11061202,-8231847,-6055787,-6517629,-7440276,-7309204,-4476505,-5660264,-7896709,-7238777,-4804178,-3815994,-2827036,-1116681,-6255231,-7506328,3
318,'2018/11/21 10:37:26:451',7,-5132373,-6121077,-3750462,-1,-1,-1,-1,-1,-1,-3357761,-5528418,-5858420,-3421497,-1,-1,-1,-1,-1,-1,-3423812,-6055794,-5858935,-4409682,-2633527,-2896957,-3291973,-3686989,-4148055,-4608865,-5926265,-6582912,-5925243,-5595764,-5464435,-5464436,-5596022,-5727865,-5860220,-7242381,-8163738,-6912138,-6122625,-5793145,-5596023,-5596023,-5661815,-6186864,-6716555,-7440017,-8229274,-7110032,-6385798,-7174797,-7240587,-6387078,-5793143,-5989742,-7045777,-7111311,-8689566,-7505048,-11451078,-12047072,-11979730,-9877697,-9087666,-9679288,-9944009,-7900824,-7572116,-10793922,-15923964,-10144991,-11785950,-11392478,-11722981,-11064799,-11260895,-8757162,-7572117,-8226964,-15725556,-12836585,-11718619,-11061202,-8166311,-6055787,-6517373,-7440276,-7309204,-4476505,-5660264,-7830917,-7238521,-4803922,-3815994,-2827291,-1116681,-6255231,-7506328,3
319,'2018/11/21 10:37:26:485',7,-5132373,-6121077,-3750462,-1,-1,-1,-1,-1,-1,-3357761,-5528418,-5858420,-3421497,-1,-1,-1,-1,-1,-1,-3423813,-6055793,-5858935,-4344146,-2633527,-2896957,-3291973,-3686990,-4148055,-4608865,-5926265,-6582912,-5925243,-5595764,-5464435,-5464436,-5596022,-5727865,-5860220,-7242381,-8163738,-6912138,-6122625,-5793145,-5596023,-5596023,-5661815,-6186864,-6716555,-7440017,-8229274,-7110031,-6385798,-7174797,-7240588,-6452614,-5793143,-5989742,-7045777,-7111311,-8689566,-7505048,-11451078,-12047072,-11979730,-9877697,-9087922,-9679289,-9944009,-7900824,-7572116,-10793922,-15923964,-10144991,-11785950,-11392734,-11722981,-11064799,-11260895,-8757163,-7572117,-8226964,-15660020,-12836585,-11718619,-11061202,-8166055,-6055787,-6517373,-7440276,-7309204,-4476505,-5660264,-7830916,-7238521,-4803922,-3815994,-2827035,-1116681,-6189695,-7506328,3
320,'2018/11/21 10:37:26:519',7,-5132373,-6121077,-3815998,-1,-1,-1,-1,-1,-1,-3357761,-5593954,-5858420,-3421497,-1,-1,-1,-1,-1,-1,-3423812,-6055793,-5858934,-4344146,-2699063,-2896957,-3291973,-3686990,-4148056,-4608865,-5926265,-6582912,-5925243,-5595764,-5464435,-5464436,-5596022,-5727866,-5860220,-7242381,-8163738,-6912138,-6122625,-5793145,-5596023,-5596023,-5661815,-6186864,-6716555,-7440017,-8294810,-7110032,-6385798,-7175054,-7240588,-6452614,-5793143,-5989742,-7045777,-7111311,-8689567,-7570584,-11516870,-12047072,-11979729,-9877697,-9087922,-9679289,-10009545,-7900824,-7572116,-10794178,-15923964,-10144992,-11785950,-11392735,-11722981,-11064799,-11260896,-8691626,-7572117,-8226964,-15659764,-12836841,-11784410,-11061202,-8166054,-6055530,-6517373,-7440276,-7309204,-4476505,-5594472,-7765380,-7172984,-4738385,-3815994,-2827291,-1116680,-6189694,-7506328,3
321,'2018/11/21 10:37:26:550',7,-5132373,-6121077,-3815998,-1,-1,-1,-1,-1,-1,-3357761,-5593954,-5858420,-3421497,-1,-1,-1,-1,-1,-1,-3423812,-6055793,-5858934,-4344146,-2699063,-2896957,-3291973,-3686990,-4147800,-4608865,-5926265,-6582912,-5990779,-5595765,-5464435,-5464437,-5596022,-5727866,-5860220,-7242381,-8163738,-6912138,-6122625,-5793145,-5596023,-5596023,-5661815,-6186864,-6716555,-7440017,-8294810,-7110032,-6385798,-7175054,-7306124,-6452614,-5793144,-5989742,-7045777,-7111311,-8689567,-7570584,-11516871,-12047071,-11979729,-9877697,-9087922,-9679289,-10009545,-7900824,-7572116,-10794177,-15923964,-10144992,-11785950,-11392735,-11722981,-11064799,-11260895,-8691626,-7572117,-8226707,-15659764,-12836841,-11784411,-11061201,-8166054,-6055530,-6517372,-7440276,-7309204,-4476505,-5594471,-7765124,-7172728,-4738385,-3815994,-2827291,-1116680,-6189695,-7506328,3
322,'2018/11/21 10:37:26:585',7,-5132373,-6121077,-3750462,-1,-1,-1,-1,-1,-1,-3357761,-5528418,-5858420,-3421497,-1,-1,-1,-1,-1,-1,-3423812,-6055793,-5858934,-4409682,-2633527,-2896957,-3291973,-3686990,-4148055,-4608864,-5926265,-6582912,-5990779,-5595764,-5464435,-5464436,-5596022,-5727866,-5860220,-7242381,-8163738,-6912138,-6122625,-5793145,-5596023,-5596023,-5661815,-6186864,-6716555,-7440017,-8229274,-7110032,-6385798,-7240590,-7306381,-6452614,-5793143,-5989742,-7045777,-7111311,-8689567,-7570584,-11516871,-12047072,-11979730,-9877698,-9087922,-9679545,-10009545,-7900824,-7572116,-10794177,-15923964,-10144991,-11785950,-11392734,-11722981,-11064799,-11260895,-8691626,-7572117,-8161171,-15659764,-12902377,-11784411,-11061201,-8165798,-6055530,-6517372,-7440276,-7309204,-4476505,-5594471,-7765123,-7107191,-4738129,-3815994,-2827291,-1116681,-6189695,-7506328,3
323,'2018/11/21 10:37:26:619',7,-5132373,-6121077,-3750462,-1,-1,-1,-1,-1,-1,-3357761,-5528418,-5858420,-3421497,-1,-1,-1,-1,-1,-1,-3423812,-6055793,-5858934,-4409682,-2633527,-2896957,-3291973,-3686990,-4148055,-4608864,-5926265,-6582912,-5990779,-5595764,-5464435,-5464436,-5596022,-5727866,-5860220,-7242381,-8163738,-6912138,-6122625,-5793145,-5596023,-5596023,-5661815,-6186864,-6716555,-7440017,-8229274,-7110032,-6385798,-7240590,-7306381,-6452614,-5793143,-5989742,-7045777,-7111311,-8689567,-7570584,-11516871,-12047072,-11979730,-9877698,-9087922,-9679545,-10009545,-7900824,-7572116,-10794177,-15923964,-10144991,-11785950,-11392734,-11722981,-11064799,-11260895,-8691626,-7572117,-8161171,-15659764,-12902377,-11784411,-11061201,-8165798,-6055530,-6517372,-7440276,-7309204,-4476505,-5594471,-7765123,-7107191,-4738129,-3815994,-2827291,-1116681,-6189695,-7506328,3
324,'2018/11/21 10:37:34:703',8,-8950954,-9675715,-7699343,-854541,-1,-1,-1,-1,-1,-5201000,-9280692,-9478594,-7239048,-657419,-1,-1,-1,-1,-1,-5333099,-9676224,-9478853,-8227492,-5002599,-5068650,-5661046,-6253443,-6846096,-7504797,-9019581,-10071755,-9544904,-9281476,-9215682,-9215939,-9281733,-9347527,-9479369,-9479881,-9415368,-10269906,-9742540,-9413063,-9281478,-9281477,-9347270,-9675195,-6186611,-6252920,-9678799,-10467799,-9874639,-9610699,-9478600,-9741770,-11912155,-10464444,-4344914,-4476501,-10205654,-10731228,-10138324,-9874383,-9676748,-14147565,-13890044,-14809342,-14087933,-14284798,-13889015,-11257572,-10533851,-10269910,-10138067,-15462905,-15596287,-14480379,-13561336,-11849956,-11388635,-9479106,-9347520,-9281470,-9215420,-9412538,-10726590,-10331317,-8490660,-8161699,-8491178,-8491692,-8425642,-8359591,-8293539,-8227231,-8029337,-7239047,-5725035,-5330017,-5527396,4
325,'2018/11/21 10:37:34:737',8,-8950955,-9675715,-7699343,-854541,-1,-1,-1,-1,-1,-5201000,-9280692,-9478594,-7239048,-657419,-1,-1,-1,-1,-1,-5332843,-9676224,-9478853,-8227492,-5002599,-5068650,-5661046,-6253443,-6846096,-7504541,-8954045,-10071755,-9544904,-9281476,-9215682,-9215939,-9281733,-9347527,-9479369,-9479881,-9415112,-10269906,-9742540,-9413063,-9281734,-9281477,-9347269,-9740730,-6186611,-6252920,-9678799,-10467799,-9874639,-9610699,-9478600,-9741770,-11912155,-10464444,-4344914,-4476501,-10205654,-10731228,-10138324,-9874383,-9676748,-14147565,-13890044,-14809342,-14087933,-14284798,-13889015,-11257572,-10533851,-10269910,-10138067,-15462905,-15596287,-14480379,-13561080,-11849956,-11388635,-9479106,-9347264,-9281470,-9215420,-9412538,-10726590,-10265781,-8490660,-8227491,-8491178,-8491692,-8425642,-8359591,-8293539,-8227231,-8029337,-7239047,-5725035,-5330017,-5527652,4
326,'2018/11/21 10:37:34:771',8,-8950955,-9675715,-7699343,-854541,-1,-1,-1,-1,-1,-5201000,-9280692,-9478594,-7239048,-657419,-1,-1,-1,-1,-1,-5332844,-9676224,-9478853,-8227492,-5002599,-5068650,-5661046,-6253443,-6846096,-7504541,-9019581,-10071755,-9544904,-9281476,-9150147,-9215939,-9281733,-9347527,-9479369,-9479881,-9415112,-10269906,-9742540,-9413063,-9281734,-9281477,-9347269,-9740731,-6186611,-6252920,-9678798,-10467543,-9874639,-9610699,-9478600,-9741770,-11912155,-10464444,-4344914,-4476501,-10205654,-10731228,-10138324,-9874383,-9742284,-14147565,-13890044,-14809342,-14087933,-14284798,-13889271,-11257572,-10533851,-10269910,-10138067,-15462905,-15596287,-14480379,-13561336,-11849956,-11388634,-9479106,-9347264,-9281470,-9215420,-9412538,-10726590,-10265781,-8490660,-8227491,-8491178,-8491692,-8425642,-8359590,-8293539,-8227231,-8029336,-7239047,-5725035,-5330017,-5527652,4
327,'2018/11/21 10:37:34:803',8,-8950955,-9675715,-7699343,-854541,-1,-1,-1,-1,-1,-5200999,-9280692,-9478594,-7239048,-657419,-1,-1,-1,-1,-1,-5332843,-9676224,-9478853,-8227492,-5002599,-5068650,-5661046,-6253443,-6846096,-7504541,-9019581,-10071755,-9544904,-9281476,-9215682,-9215939,-9281733,-9347527,-9479369,-9479881,-9415112,-10269906,-9742540,-9413063,-9281478,-9281477,-9347270,-9740731,-6186611,-6252920,-9678798,-10467543,-9874639,-9610699,-9478600,-9741770,-11912155,-10464444,-4344914,-4476501,-10205654,-10731228,-10138324,-9874383,-9742284,-14147565,-13890044,-14809342,-14087933,-14284798,-13889271,-11257571,-10533851,-10269910,-10138068,-15462905,-15596287,-14480379,-13561336,-11849956,-11388635,-9479106,-9347520,-9281470,-9215420,-9412538,-10726590,-10265781,-8490660,-8227491,-8491178,-8491692,-8425642,-8359591,-8293540,-8227231,-8029337,-7239047,-5725035,-5330017,-5527652,4
328,'2018/11/21 10:37:34:838',8,-8950954,-9675715,-7699343,-854541,-1,-1,-1,-1,-1,-5200999,-9280692,-9478594,-7239048,-657419,-1,-1,-1,-1,-1,-5332843,-9676224,-9478853,-8227493,-5002599,-5068650,-5661046,-6253443,-6846096,-7504541,-9019581,-10071755,-9545160,-9281476,-9215683,-9215939,-9281733,-9347527,-9479369,-9479881,-9415112,-10269906,-9742540,-9413063,-9281478,-9281477,-9347270,-9675195,-6186611,-6252920,-9678798,-10467543,-9874639,-9610699,-9478600,-9741770,-11912155,-10464444,-4344913,-4476501,-10205654,-10731228,-10138324,-9874383,-9742284,-14147565,-13890044,-14809342,-14087933,-14284798,-13954807,-11257571,-10533595,-10269910,-10138068,-15462905,-15596287,-14480379,-13561336,-11849956,-11388635,-9479106,-9347520,-9281470,-9215420,-9412538,-10792126,-10265781,-8490661,-8227491,-8491178,-8491692,-8425642,-8359591,-8293539,-8227231,-8029336,-7239047,-5725035,-5330017,-5527652,4
329,'2018/11/21 10:37:34:871',8,-8950954,-9675715,-7699343,-854541,-1,-1,-1,-1,-1,-5200999,-9280692,-9478595,-7239048,-657419,-1,-1,-1,-1,-1,-5332843,-9676224,-9478853,-8227492,-5002599,-5068650,-5661046,-6253443,-6846096,-7504541,-8954045,-10071755,-9545160,-9281476,-9150147,-9215939,-9281733,-9347527,-9479369,-9479881,-9415112,-10269906,-9742540,-9413063,-9281734,-9281477,-9347269,-9675194,-6186355,-6252920,-9678799,-10467543,-9874640,-9610699,-9478600,-9741770,-11912155,-10464443,-4344913,-4476501,-10205654,-10731228,-10138324,-9874383,-9742284,-14147565,-13890044,-14809342,-14087933,-14284798,-13889271,-11257572,-10533595,-10269910,-10138068,-15462905,-15596287,-14480379,-13561336,-11849956,-11388635,-9479106,-9347264,-9281470,-9215420,-9412538,-10726590,-10265781,-8490660,-8227235,-8491178,-8491692,-8425642,-8359591,-8293539,-8227231,-8029336,-7173511,-5725035,-5330017,-5527396,4
330,'2018/11/21 10:37:34:905',8,-8950954,-9675715,-7699343,-854541,-1,-1,-1,-1,-1,-5200999,-9280692,-9478595,-7239048,-657419,-1,-1,-1,-1,-1,-5332843,-9676224,-9478853,-8227492,-5002599,-5068650,-5661046,-6253443,-6846096,-7504541,-8954045,-10071756,-9544904,-9281476,-9215683,-9215939,-9281733,-9347527,-9479369,-9479881,-9415112,-10269906,-9742540,-9413063,-9281734,-9281477,-9347270,-9675195,-6186611,-6252920,-9678799,-10467543,-9874640,-9610699,-9478600,-9741770,-11912155,-10464443,-4344913,-4476500,-10205654,-10731228,-10138324,-9874383,-9742284,-14147565,-13890044,-14809342,-14087933,-14284798,-13954807,-11257572,-10533851,-10269910,-10138067,-15462905,-15596287,-14480379,-13561336,-11849956,-11388635,-9479106,-9347520,-9281470,-9215420,-9412538,-10792382,-10331317,-8490661,-8227235,-8491179,-8491692,-8425642,-8359590,-8293540,-8227231,-8029337,-7239047,-5725035,-5330017,-5527652,4
331,'2018/11/21 10:37:34:937',8,-8950954,-9675715,-7699343,-854541,-1,-1,-1,-1,-1,-5200999,-9280692,-9478595,-7239047,-657419,-1,-1,-1,-1,-1,-5332844,-9610688,-9478853,-8227492,-5002599,-5068650,-5661046,-6253443,-6846096,-7504541,-9019581,-10071756,-9544904,-9281476,-9215682,-9215939,-9281733,-9347527,-9479369,-9479881,-9415112,-10269906,-9742540,-9413063,-9281734,-9281477,-9347270,-9740731,-6186611,-6252920,-9678799,-10467542,-9874639,-9610699,-9478600,-9741769,-11912154,-10464443,-4344913,-4476500,-10205654,-10731228,-10138324,-9874383,-9742284,-14082029,-13890044,-14809342,-14087933,-14284798,-13954807,-11257572,-10533595,-10269910,-10138067,-15462905,-15596287,-14480379,-13561336,-11849956,-11388635,-9479106,-9347264,-9281470,-9215420,-9412538,-10792382,-10331317,-8490660,-8227235,-8491179,-8491692,-8425642,-8359590,-8293540,-8227231,-8029337,-7173511,-5725035,-5330017,-5527652,4
332,'2018/11/21 10:37:34:972',8,-8950955,-9675715,-7699343,-854541,-1,-1,-1,-1,-1,-5201000,-9280692,-9478594,-7239047,-657419,-1,-1,-1,-1,-1,-5332844,-9610688,-9478853,-8227492,-5002599,-5068651,-5661046,-6253443,-6846352,-7504541,-9019581,-10071756,-9544904,-9281476,-9215682,-9215939,-9281733,-9347527,-9479369,-9479881,-9415112,-10269906,-9677004,-9413063,-9281478,-9281477,-9347270,-9740730,-6186611,-6252920,-9678799,-10467799,-9874640,-9610699,-9478600,-9741770,-11911898,-10464443,-4344913,-4410964,-10205654,-10731228,-10138324,-9874383,-9742284,-14082029,-13890044,-14809342,-14087933,-14285054,-13889271,-11257572,-10533851,-10269910,-10138067,-15462905,-15596287,-14480379,-13561336,-11849956,-11388635,-9479106,-9347264,-9281470,-9215420,-9412538,-10792382,-10331317,-8490660,-8227235,-8491178,-8491692,-8425642,-8359590,-8293539,-8227231,-8029337,-7239047,-5725035,-5330017,-5527396,4
333,'2018/11/21 10:37:35:003',8,-8950955,-9675715,-7699343,-854541,-1,-1,-1,-1,-1,-5201000,-9280692,-9478594,-7239048,-657419,-1,-1,-1,-1,-1,-5332843,-9676224,-9478853,-8227492,-5002599,-5068651,-5661046,-6253443,-6846096,-7504541,-9019581,-10071755,-9544904,-9281476,-9215683,-9215939,-9281733,-9347527,-9479369,-9479881,-9415112,-10269906,-9742540,-9413063,-9281734,-9281477,-9347270,-9740730,-6186611,-6252920,-9678799,-10467543,-9874639,-9610699,-9478600,-9676234,-11911898,-10464443,-4279120,-4410964,-10205654,-10731228,-10138324,-9874383,-9742284,-14082029,-13890300,-14809342,-14087933,-14284798,-13954807,-11257572,-10533595,-10269910,-10138067,-15462905,-15596287,-14480379,-13561336,-11849956,-11388635,-9479106,-9347520,-9281470,-9215420,-9412538,-10792382,-10331317,-8490661,-8227235,-8491178,-8491692,-8425642,-8359591,-8293539,-8227231,-8029337,-7173511,-5725035,-5330017,-5527396,4
334,'2018/11/21 10:37:35:038',8,-8950955,-9675715,-7699343,-854541,-1,-1,-1,-1,-1,-5201000,-9280692,-9478594,-7239047,-657419,-1,-1,-1,-1,-1,-5332844,-9676224,-9478853,-8227492,-5002599,-5068651,-5661047,-6253443,-6846096,-7504541,-9019581,-10071755,-9544904,-9281476,-9215682,-9215939,-9281733,-9347527,-9479369,-9479881,-9415112,-10269906,-9742540,-9413063,-9281734,-9281477,-9347270,-9740730,-6186611,-6252920,-9678798,-10467798,-9874640,-9610699,-9478600,-9676233,-11911898,-10398907,-4279120,-4410964,-10205654,-10731228,-10138324,-9874383,-9742284,-14082029,-13890300,-14809086,-14087933,-14285054,-13954807,-11257571,-10533851,-10269910,-10138067,-15462905,-15596543,-14480379,-13561336,-11849956,-11388635,-9479106,-9347264,-9281470,-9215420,-9412538,-10792382,-10331573,-8556197,-8227235,-8491178,-8491692,-8425641,-8359591,-8293539,-8227231,-8029337,-7173511,-5725035,-5330017,-5527396,4
335,'2018/11/21 10:37:35:071',8,-8950954,-9675715,-7699343,-854541,-1,-1,-1,-1,-1,-5200999,-9280692,-9478594,-7239048,-657419,-1,-1,-1,-1,-1,-5332844,-9610688,-9478853,-8227492,-5002599,-5068650,-5661046,-6253443,-6846096,-7504541,-9019581,-10071755,-9544904,-9281476,-9215683,-9215939,-9281733,-9347527,-9479369,-9479881,-9349576,-10269906,-9742540,-9413063,-9281477,-9281477,-9347270,-9740731,-6186611,-6252920,-9678798,-10467543,-9874639,-9610699,-9478600,-9676233,-11911898,-10398907,-4279120,-4410964,-10205654,-10731228,-10138324,-9874383,-9676748,-14082029,-13890300,-14809086,-14087933,-14285054,-13954807,-11257571,-10533595,-10269910,-10138067,-15462905,-15596543,-14480379,-13561336,-11849956,-11388635,-9479106,-9347520,-9281470,-9215419,-9412538,-10792382,-10331573,-8556197,-8227235,-8491178,-8491692,-8425641,-8359591,-8293539,-8227231,-8029337,-7173511,-5725035,-5330017,-5527652,4
336,'2018/11/21 10:37:35:106',8,-8950954,-9675715,-7699343,-854541,-1,-1,-1,-1,-1,-5201000,-9280692,-9478594,-7239048,-657419,-1,-1,-1,-1,-1,-5333100,-9610688,-9478853,-8227492,-5002599,-5068650,-5661047,-6253443,-6846096,-7504541,-9019581,-10071755,-9544904,-9281476,-9215682,-9215939,-9281733,-9347527,-9479369,-9479881,-9349576,-10269906,-9742540,-9413063,-9281478,-9281478,-9347269,-9740731,-6186611,-6252920,-9678798,-10467543,-9874639,-9610699,-9478600,-9676233,-11911898,-10398907,-4279120,-4476500,-10205654,-10731228,-10138324,-9874383,-9742284,-14082029,-13890300,-14809086,-14087933,-14284798,-13954807,-11257572,-10533851,-10269910,-10138067,-15462905,-15596543,-14480379,-13561336,-11849956,-11388635,-9479106,-9347520,-9281470,-9215420,-9412538,-10792382,-10331573,-8556197,-8227235,-8491179,-8491692,-8425641,-8359591,-8293539,-8227231,-8029337,-7173511,-5725035,-5330017,-5527652,4
337,'2018/11/21 10:37:35:137',8,-8950954,-9675715,-7699343,-854541,-1,-1,-1,-1,-1,-5201000,-9280692,-9478594,-7239047,-657419,-1,-1,-1,-1,-1,-5333100,-9676224,-9478853,-8227492,-5002599,-5068650,-5661047,-6253443,-6846096,-7504541,-9019581,-10071755,-9544904,-9281475,-9215683,-9215939,-9281733,-9347527,-9479369,-9479881,-9349576,-10269906,-9742540,-9413063,-9281734,-9281477,-9347270,-9740731,-6186611,-6252919,-9678798,-10467543,-9874639,-9610699,-9478600,-9676233,-11911898,-10398907,-4279120,-4476500,-10205654,-10731228,-10138324,-9874383,-9742284,-14082029,-13890300,-14809086,-14087933,-14284798,-13954807,-11257572,-10533595,-10269910,-10138067,-15463161,-15596543,-14480379,-13626872,-11849956,-11388635,-9479106,-9347264,-9281470,-9215420,-9412538,-10792382,-10331573,-8556197,-8227235,-8491178,-8491692,-8425641,-8359591,-8293539,-8227231,-8029336,-7173511,-5725035,-5330017,-5527396,4
338,'2018/11/21 10:37:35:171',8,-8950954,-9675715,-7699343,-854541,-1,-1,-1,-1,-1,-5266536,-9280692,-9478594,-7239047,-657419,-1,-1,-1,-1,-1,-5332844,-9676224,-9478853,-8227492,-5002599,-5068650,-5661047,-6253443,-6846096,-7504541,-9019581,-10071756,-9544904,-9281476,-9215683,-9215939,-9281733,-9347527,-9479369,-9479881,-9349576,-10269906,-9742540,-9413063,-9281734,-9281477,-9347270,-9740731,-6186611,-6252919,-9678798,-10467543,-9874639,-9610699,-9478600,-9676233,-11846362,-10398651,-4279120,-4476501,-10205654,-10731228,-10138324,-9874383,-9742284,-14082029,-13890300,-14809086,-14087933,-14284798,-13954807,-11257571,-10533851,-10269910,-10138067,-15463161,-15596543,-14480379,-13626872,-11849956,-11388635,-9479106,-9347520,-9281470,-9215420,-9412538,-10857919,-10331573,-8556197,-8227235,-8491178,-8491692,-8425641,-8359590,-8293540,-8227231,-8029337,-7239047,-5725035,-5330017,-5527652,4
339,'2018/11/21 10:37:35:204',8,-8950954,-9675715,-7699343,-854541,-1,-1,-1,-1,-1,-5201000,-9280692,-9478594,-7239047,-657419,-1,-1,-1,-1,-1,-5333100,-9676224,-9478853,-8227492,-5002599,-5068650,-5661047,-6253443,-6846096,-7504541,-9019581,-10071755,-9544904,-9281476,-9215683,-9215939,-9281733,-9347527,-9479369,-9479881,-9349576,-10269906,-9742540,-9413063,-9281478,-9281477,-9347270,-9740731,-6186355,-6252919,-9678798,-10467543,-9874639,-9610699,-9478600,-9676233,-11846362,-10398651,-4279120,-4476500,-10205654,-10731228,-10138324,-9874383,-9742284,-14081773,-13890300,-14809342,-14087933,-14285054,-13954807,-11257572,-10533851,-10269910,-10138067,-15463161,-15596543,-14480379,-13626872,-11849956,-11388635,-9479106,-9347264,-9281470,-9215419,-9412538,-10857918,-10331573,-8556197,-8227235,-8491179,-8491692,-8425642,-8359590,-8293540,-8227231,-8029337,-7239047,-5725035,-5330017,-5527652,4
340,'2018/11/21 10:37:35:239',8,-8950954,-9675715,-7699343,-854541,-1,-1,-1,-1,-1,-5266536,-9280692,-9478594,-7239048,-657419,-1,-1,-1,-1,-1,-5333100,-9676224,-9478853,-8227492,-5002599,-5068650,-5661046,-6253443,-6846096,-7504541,-9019581,-10071755,-9544904,-9281476,-9215682,-9215939,-9281733,-9347527,-9479369,-9479881,-9349576,-10269906,-9742540,-9413063,-9281734,-9281478,-9347269,-9740731,-6186355,-6252919,-9678798,-10467542,-9874639,-9610699,-9478600,-9676233,-11846362,-10398651,-4279120,-4476500,-10205654,-10731228,-10138324,-9874383,-9742284,-14081773,-13955836,-14743550,-14087933,-14284798,-13954807,-11257572,-10533851,-10269910,-10138067,-15463161,-15596543,-14480379,-13626872,-11849956,-11388635,-9479106,-9347520,-9281470,-9215419,-9412538,-10857919,-10331573,-8556197,-8227235,-8491178,-8491692,-8425642,-8359591,-8293539,-8227231,-8029336,-7239047,-5725035,-5330017,-5527396,4
341,'2018/11/21 10:37:35:271',8,-8950955,-9675715,-7699343,-854541,-1,-1,-1,-1,-1,-5266536,-9280692,-9478595,-7239048,-657419,-1,-1,-1,-1,-1,-5333099,-9676224,-9478853,-8227492,-5002599,-5068650,-5661046,-6253443,-6846096,-7504541,-9019581,-10071756,-9545160,-9281476,-9215682,-9215939,-9281733,-9347527,-9479369,-9479881,-9349576,-10269906,-9742540,-9413063,-9281734,-9281477,-9347269,-9740730,-6186611,-6252919,-9678798,-10467799,-9874639,-9610699,-9478600,-9676233,-11846362,-10398651,-4279120,-4476500,-10205654,-10731228,-10138324,-9874383,-9742284,-14081773,-13955836,-14809086,-14087933,-14284798,-13954807,-11257572,-10533851,-10269910,-10138067,-15463161,-15596543,-14480379,-13626872,-11849956,-11388635,-9479106,-9347520,-9281470,-9215420,-9412538,-10857919,-10397109,-8556453,-8227235,-8491178,-8491692,-8425642,-8359591,-8293539,-8227231,-8029336,-7239047,-5725035,-5330017,-5527396,4
